trip_id,employee_id,dept,origin,destination,booking_date,travel_date,airline,fare,hotel_name,hotel_city,hotel_rate,is_preferred_airline,is_preferred_hotel,policy_route_cap
1117,EMP0092,Marketing,MAA,BLR,2025-11-29,2025-12-06,Air India,6388,Lemon Tree,BLR,4865,True,False,7000
1118,EMP0120,HR,BOM,DEL,2025-11-07,2025-11-15,SpiceJet,9590,Taj,DEL,7770,False,True,8500
1119,EMP0114,HR,BLR,MAA,2025-11-27,2025-12-07,SpiceJet,6789,Marriott,MAA,4192,False,True,7000
1120,EMP0023,Marketing,BOM,DEL,2025-12-11,2025-12-13,SpiceJet,9637,Marriott,DEL,8352,False,True,8500
1121,EMP0032,Engineering,BLR,DEL,2025-12-28,2025-12-28,Air India,8512,OYO,DEL,8820,True,False,9000
1122,EMP0032,HR,MAA,BLR,2025-12-11,2025-12-18,IndiGo,7699,Marriott,BLR,4828,True,True,7000
1123,EMP0093,Sales,BOM,DEL,2026-02-10,2026-02-16,SpiceJet,6026,Lemon Tree,DEL,7425,False,False,8500
1124,EMP0011,Finance,BLR,DEL,2026-01-29,2026-01-30,Akasa Air,12694,Marriott,DEL,5996,False,True,9000
1125,EMP0007,Marketing,MAA,BLR,2025-12-13,2025-12-20,SpiceJet,6991,Marriott,BLR,6267,False,True,7000
1126,EMP0006,HR,DEL,BLR,2026-02-13,2026-02-14,Vistara,7342,Marriott,BLR,5063,True,True,9000
1127,EMP0060,HR,BLR,MAA,2025-11-23,2025-11-30,Air India,4950,ITC,MAA,4522,True,True,7000
1128,EMP0094,HR,DEL,BLR,2026-01-01,2026-01-04,Akasa Air,8249,Marriott,BLR,11157,False,True,9000
1129,EMP0045,Finance,BLR,BOM,2025-12-11,2025-12-19,Air India,7832,Treebo,BOM,6830,True,False,8000
1130,EMP0074,Sales,BLR,MAA,2025-12-08,2025-12-22,Vistara,5481,Taj,MAA,7024,True,True,7000
1131,EMP0097,Marketing,DEL,BLR,2026-01-12,2026-01-15,IndiGo,8549,ITC,BLR,6880,True,True,9000
1132,EMP0054,Sales,BOM,DEL,2025-12-23,2025-12-31,Air India,11092,Lemon Tree,DEL,5156,True,False,8500
1133,EMP0015,HR,BOM,DEL,2025-11-08,2025-11-12,SpiceJet,7338,Treebo,DEL,9430,False,False,8500
1134,EMP0099,Marketing,BLR,MAA,2025-10-20,2025-11-03,Vistara,6399,Treebo,MAA,8394,True,False,7000
1135,EMP0106,Finance,BLR,BOM,2026-02-12,2026-02-16,SpiceJet,5610,Marriott,BOM,7801,False,True,8000
1136,EMP0088,Sales,DEL,BLR,2025-12-31,2026-01-03,SpiceJet,7990,Lemon Tree,BLR,10666,False,False,9000
1137,EMP0077,HR,BLR,MAA,2025-12-05,2025-12-12,Vistara,5599,Treebo,MAA,9479,True,False,7000
1138,EMP0003,HR,BLR,MAA,2025-11-25,2025-12-09,Akasa Air,7280,ITC,MAA,7023,False,True,7000
1139,EMP0031,Engineering,DEL,BLR,2026-02-16,2026-02-17,Vistara,10063,ITC,BLR,7777,True,True,9000
1140,EMP0088,HR,DEL,BLR,2025-11-19,2025-11-20,SpiceJet,11545,Treebo,BLR,5693,False,False,9000
1141,EMP0009,Sales,BLR,MAA,2025-10-11,2025-10-25,SpiceJet,7687,Treebo,MAA,5650,False,False,7000
1142,EMP0114,HR,BLR,DEL,2026-01-20,2026-01-20,SpiceJet,10374,Lemon Tree,DEL,4797,False,False,9000
1143,EMP0066,Finance,DEL,BLR,2026-01-29,2026-01-29,IndiGo,12410,ITC,BLR,4915,True,True,9000
1144,EMP0047,Finance,BLR,MAA,2025-11-26,2025-12-03,Air India,6741,Lemon Tree,MAA,5239,True,False,7000
1145,EMP0097,Engineering,BOM,DEL,2025-11-27,2025-12-03,SpiceJet,8627,Marriott,DEL,8654,False,True,8500
1146,EMP0005,Engineering,BLR,BOM,2025-12-20,2025-12-26,IndiGo,8416,ITC,BOM,6385,True,True,8000
1147,EMP0092,Engineering,MAA,BLR,2025-12-31,2026-01-10,SpiceJet,6131,OYO,BLR,5275,False,False,7000
1148,EMP0050,Marketing,BLR,MAA,2025-11-12,2025-11-19,Air India,5748,Treebo,MAA,6794,True,False,7000
1149,EMP0112,HR,DEL,BLR,2025-12-20,2025-12-21,Vistara,9302,OYO,BLR,7867,True,False,9000
1150,EMP0083,Engineering,MAA,BLR,2025-12-14,2025-12-21,SpiceJet,4939,Lemon Tree,BLR,7262,False,False,7000
1151,EMP0020,Marketing,MAA,BLR,2026-01-14,2026-01-28,IndiGo,5451,OYO,BLR,11036,True,False,7000
1152,EMP0108,HR,BLR,BOM,2026-01-19,2026-01-23,Vistara,5705,OYO,BOM,7718,True,False,8000
1153,EMP0069,HR,BLR,DEL,2026-01-31,2026-01-31,SpiceJet,9601,Treebo,DEL,6633,False,False,9000
1154,EMP0032,Engineering,BLR,MAA,2026-01-10,2026-01-20,Air India,7642,Taj,MAA,7885,True,True,7000
1155,EMP0107,Sales,BLR,BOM,2025-12-20,2025-12-26,IndiGo,6328,ITC,BOM,8761,True,True,8000
1156,EMP0013,HR,BLR,DEL,2025-11-30,2025-11-30,Air India,7559,Lemon Tree,DEL,9935,True,False,9000
1157,EMP0039,HR,BLR,DEL,2025-12-31,2026-01-03,IndiGo,9491,OYO,DEL,6583,True,False,9000
1158,EMP0097,Finance,BLR,DEL,2025-11-19,2025-11-22,Akasa Air,8073,Marriott,DEL,8155,False,True,9000
1159,EMP0037,Marketing,BOM,DEL,2026-02-05,2026-02-09,Vistara,8254,Marriott,DEL,10850,True,True,8500
1160,EMP0024,Finance,BLR,DEL,2025-11-27,2025-11-30,SpiceJet,6943,ITC,DEL,9473,False,True,9000
1161,EMP0044,HR,BLR,BOM,2025-11-12,2025-11-14,Air India,7844,ITC,BOM,10145,True,True,8000
1162,EMP0079,Engineering,MAA,BLR,2026-01-08,2026-01-15,Vistara,5437,ITC,BLR,5407,True,True,7000
1163,EMP0079,Engineering,BOM,DEL,2025-12-18,2025-12-26,Akasa Air,8601,Lemon Tree,DEL,7024,False,False,8500
1164,EMP0039,Marketing,BLR,BOM,2025-11-23,2025-11-29,Vistara,6609,OYO,BOM,9630,True,False,8000
1165,EMP0098,Finance,BLR,DEL,2025-12-10,2025-12-12,Air India,10020,Lemon Tree,DEL,6841,True,False,9000
1166,EMP0107,Marketing,BLR,DEL,2025-11-28,2025-12-01,SpiceJet,8309,Marriott,DEL,5761,False,True,9000
1167,EMP0057,Marketing,BLR,DEL,2025-10-29,2025-10-30,Air India,12306,Marriott,DEL,4376,True,True,9000
1168,EMP0050,Finance,BLR,BOM,2025-11-17,2025-11-25,IndiGo,5779,Taj,BOM,8406,True,True,8000
1169,EMP0119,Marketing,BLR,DEL,2025-12-19,2025-12-20,IndiGo,12956,Marriott,DEL,5232,True,True,9000
1170,EMP0074,Engineering,MAA,BLR,2025-10-22,2025-11-01,Air India,6503,Marriott,BLR,6135,True,True,7000
1171,EMP0105,Marketing,BLR,MAA,2025-10-16,2025-10-23,IndiGo,6891,OYO,MAA,8848,True,False,7000
1172,EMP0114,Engineering,BLR,BOM,2025-11-23,2025-12-01,Air India,6759,Lemon Tree,BOM,6589,True,False,8000
1173,EMP0003,Engineering,BLR,DEL,2026-01-08,2026-01-11,SpiceJet,9201,Lemon Tree,DEL,8478,False,False,9000
1174,EMP0048,Sales,MAA,BLR,2025-12-08,2025-12-15,Akasa Air,7112,Marriott,BLR,8708,False,True,7000
1175,EMP0009,Sales,MAA,BLR,2025-10-18,2025-11-01,IndiGo,5343,Treebo,BLR,5530,True,False,7000
1176,EMP0084,Engineering,BLR,DEL,2026-01-24,2026-01-27,Vistara,7924,Lemon Tree,DEL,8742,True,False,9000
1177,EMP0044,Finance,MAA,BLR,2026-01-14,2026-01-28,SpiceJet,6024,Taj,BLR,9118,False,True,7000
1178,EMP0055,Engineering,BOM,DEL,2026-02-03,2026-02-07,Akasa Air,8560,OYO,DEL,6943,False,False,8500
1179,EMP0046,HR,BLR,BOM,2025-11-10,2025-11-14,Air India,7543,Marriott,BOM,4323,True,True,8000
1180,EMP0070,Marketing,BLR,DEL,2025-11-29,2025-12-01,Air India,8397,OYO,DEL,6654,True,False,9000
1181,EMP0099,Marketing,BLR,DEL,2025-11-04,2025-11-07,IndiGo,6391,Lemon Tree,DEL,6359,True,False,9000
1182,EMP0052,Engineering,BLR,BOM,2026-01-19,2026-01-27,Akasa Air,5897,Taj,BOM,8737,False,True,8000
1183,EMP0016,Engineering,BLR,BOM,2025-10-28,2025-11-05,Akasa Air,7998,Marriott,BOM,5564,False,True,8000
1184,EMP0012,HR,BOM,DEL,2025-12-15,2025-12-21,Akasa Air,10775,Taj,DEL,7440,False,True,8500
1185,EMP0110,Sales,BOM,DEL,2025-11-30,2025-12-06,IndiGo,9166,Lemon Tree,DEL,10644,True,False,8500
1186,EMP0050,Finance,BLR,DEL,2025-11-23,2025-11-25,IndiGo,12980,ITC,DEL,5148,True,True,9000
1187,EMP0098,Sales,BLR,DEL,2026-01-04,2026-01-05,Vistara,11480,Marriott,DEL,5430,True,True,9000
1188,EMP0020,Engineering,BOM,DEL,2026-02-08,2026-02-10,Air India,9107,Taj,DEL,6172,True,True,8500
1189,EMP0004,Sales,BOM,DEL,2025-10-16,2025-10-24,IndiGo,8914,OYO,DEL,5088,True,False,8500
1190,EMP0093,HR,BLR,BOM,2025-11-08,2025-11-10,IndiGo,9552,Marriott,BOM,4920,True,True,8000
1191,EMP0060,Finance,MAA,BLR,2025-12-09,2025-12-16,Akasa Air,4902,OYO,BLR,6338,False,False,7000
1192,EMP0047,HR,BLR,MAA,2026-01-13,2026-01-20,SpiceJet,6996,Lemon Tree,MAA,5818,False,False,7000
1193,EMP0104,Engineering,BLR,BOM,2026-01-11,2026-01-13,IndiGo,10782,OYO,BOM,6719,True,False,8000
1194,EMP0091,Finance,BLR,MAA,2025-12-21,2026-01-04,Akasa Air,7665,Treebo,MAA,5577,False,False,7000
1195,EMP0019,HR,BLR,MAA,2026-02-10,2026-02-17,SpiceJet,5034,OYO,MAA,5515,False,False,7000
1196,EMP0107,Engineering,BLR,BOM,2025-12-04,2025-12-10,IndiGo,7138,Treebo,BOM,6582,True,False,8000
1197,EMP0074,Finance,DEL,BLR,2025-11-14,2025-11-17,Akasa Air,9553,Marriott,BLR,8214,False,True,9000
1198,EMP0044,Engineering,BOM,DEL,2025-11-25,2025-12-03,Akasa Air,8205,Lemon Tree,DEL,8361,False,False,8500
1199,EMP0101,Marketing,DEL,BLR,2026-01-11,2026-01-11,Akasa Air,9247,ITC,BLR,4985,False,True,9000
1200,EMP0038,Engineering,BOM,DEL,2025-11-21,2025-11-29,SpiceJet,11838,Treebo,DEL,8579,False,False,8500
1201,EMP0114,HR,BLR,BOM,2025-11-04,2025-11-08,IndiGo,7946,ITC,BOM,8922,True,True,8000
1202,EMP0073,HR,MAA,BLR,2025-10-13,2025-10-27,Vistara,5545,Treebo,BLR,12307,True,False,7000
1203,EMP0082,HR,BLR,BOM,2026-02-01,2026-02-05,Akasa Air,6956,Treebo,BOM,5665,False,False,8000
1204,EMP0038,Finance,MAA,BLR,2025-12-03,2025-12-13,SpiceJet,5281,Marriott,BLR,5652,False,True,7000
1205,EMP0086,Marketing,BLR,BOM,2026-02-14,2026-02-16,IndiGo,7526,Lemon Tree,BOM,8867,True,False,8000
1206,EMP0076,Engineering,BLR,BOM,2026-01-29,2026-02-04,IndiGo,8682,ITC,BOM,10362,True,True,8000
1207,EMP0087,Engineering,BLR,BOM,2025-12-12,2025-12-16,Vistara,6548,Marriott,BOM,4840,True,True,8000
1208,EMP0077,Finance,BLR,BOM,2026-01-05,2026-01-13,Vistara,7332,Taj,BOM,7853,True,True,8000
1209,EMP0117,Marketing,BOM,DEL,2025-10-18,2025-10-26,Vistara,8081,Taj,DEL,5379,True,True,8500
1210,EMP0089,Finance,BOM,DEL,2025-11-16,2025-11-18,IndiGo,10239,OYO,DEL,10071,True,False,8500
1211,EMP0054,Sales,BLR,MAA,2025-10-24,2025-11-03,Vistara,6692,Marriott,MAA,6058,True,True,7000
1212,EMP0011,Sales,BLR,DEL,2026-01-17,2026-01-20,Air India,8081,Treebo,DEL,6369,True,False,9000
1213,EMP0091,Finance,MAA,BLR,2025-12-23,2026-01-06,SpiceJet,6353,Treebo,BLR,10485,False,False,7000
1214,EMP0083,Sales,MAA,BLR,2025-10-26,2025-11-02,Air India,6524,Marriott,BLR,8946,True,True,7000
1215,EMP0051,Sales,BOM,DEL,2026-01-03,2026-01-11,SpiceJet,10482,Treebo,DEL,12398,False,False,8500
1216,EMP0004,Marketing,BLR,DEL,2025-11-24,2025-11-27,IndiGo,7943,OYO,DEL,8640,True,False,9000
1217,EMP0032,Marketing,DEL,BLR,2026-01-29,2026-01-29,Vistara,11377,Lemon Tree,BLR,5648,True,False,9000
1218,EMP0071,Marketing,BLR,MAA,2025-12-01,2025-12-11,Air India,7298,Lemon Tree,MAA,10275,True,False,7000
1219,EMP0030,Marketing,BOM,DEL,2025-10-31,2025-11-02,SpiceJet,10417,Marriott,DEL,5656,False,True,8500
1220,EMP0091,Finance,BOM,DEL,2025-11-25,2025-12-03,Vistara,9211,ITC,DEL,6353,True,True,8500
1221,EMP0065,HR,BOM,DEL,2026-01-21,2026-01-25,SpiceJet,8315,Treebo,DEL,5753,False,False,8500
1222,EMP0085,Finance,BOM,DEL,2025-11-02,2025-11-08,Akasa Air,7298,Marriott,DEL,4848,False,True,8500
1223,EMP0095,Marketing,MAA,BLR,2025-12-25,2026-01-01,Vistara,7425,ITC,BLR,7910,True,True,7000
1224,EMP0089,Engineering,BLR,BOM,2026-02-06,2026-02-10,SpiceJet,9503,OYO,BOM,5242,False,False,8000
1225,EMP0057,Finance,MAA,BLR,2025-12-16,2025-12-30,Air India,5420,Lemon Tree,BLR,8641,True,False,7000
1226,EMP0050,Marketing,BLR,MAA,2026-01-20,2026-01-30,Vistara,5936,Lemon Tree,MAA,6490,True,False,7000
1227,EMP0089,Engineering,BOM,DEL,2026-02-04,2026-02-08,Akasa Air,6387,Treebo,DEL,9890,False,False,8500
1228,EMP0014,HR,BLR,BOM,2026-01-15,2026-01-21,Akasa Air,7088,ITC,BOM,4435,False,True,8000
1229,EMP0057,Finance,MAA,BLR,2025-12-08,2025-12-15,Air India,6467,Taj,BLR,4471,True,True,7000
1230,EMP0062,Engineering,BLR,DEL,2026-01-14,2026-01-16,IndiGo,8574,OYO,DEL,5129,True,False,9000
1231,EMP0091,Engineering,DEL,BLR,2025-11-14,2025-11-17,Vistara,8809,Treebo,BLR,6914,True,False,9000
1232,EMP0053,Engineering,MAA,BLR,2026-01-02,2026-01-16,Vistara,9529,Taj,BLR,13158,True,True,7000
1233,EMP0079,Sales,MAA,BLR,2025-11-28,2025-12-12,Air India,5444,OYO,BLR,10114,True,False,7000
1234,EMP0094,Sales,BOM,DEL,2025-10-30,2025-11-01,SpiceJet,10879,Treebo,DEL,11220,False,False,8500
1235,EMP0013,Marketing,BOM,DEL,2025-11-04,2025-11-12,Vistara,6258,Lemon Tree,DEL,6026,True,False,8500
1236,EMP0082,Sales,BOM,DEL,2025-12-15,2025-12-17,Akasa Air,7715,Marriott,DEL,4484,False,True,8500
1237,EMP0013,Engineering,BLR,DEL,2025-12-27,2025-12-27,IndiGo,8517,Marriott,DEL,8615,True,True,9000
1238,EMP0009,Engineering,BLR,BOM,2026-01-02,2026-01-10,Air India,6298,Treebo,BOM,6214,True,False,8000
1239,EMP0115,Finance,BLR,MAA,2026-01-30,2026-02-06,Akasa Air,7180,ITC,MAA,4317,False,True,7000
1240,EMP0114,Sales,BOM,DEL,2026-02-11,2026-02-17,IndiGo,8272,Marriott,DEL,5371,True,True,8500
1241,EMP0064,Engineering,MAA,BLR,2025-10-26,2025-11-09,Vistara,7500,Lemon Tree,BLR,8875,True,False,7000
1242,EMP0086,HR,BLR,DEL,2025-12-02,2025-12-03,Vistara,9634,ITC,DEL,8901,True,True,9000
1243,EMP0118,Finance,BLR,MAA,2026-01-05,2026-01-19,IndiGo,5154,Treebo,MAA,9724,True,False,7000
1244,EMP0067,Finance,MAA,BLR,2026-01-04,2026-01-11,Vistara,5279,Marriott,BLR,6399,True,True,7000
1245,EMP0055,Finance,DEL,BLR,2025-12-08,2025-12-08,SpiceJet,9653,Taj,BLR,7185,False,True,9000
1246,EMP0101,Marketing,BLR,MAA,2026-01-11,2026-01-18,Akasa Air,6937,Taj,MAA,8679,False,True,7000
1247,EMP0083,Marketing,BLR,MAA,2025-10-13,2025-10-27,IndiGo,7606,Taj,MAA,6881,True,True,7000
1248,EMP0007,Finance,BLR,MAA,2025-12-11,2025-12-25,Air India,5938,Treebo,MAA,5927,True,False,7000
1249,EMP0115,Engineering,BLR,MAA,2025-11-23,2025-11-30,Air India,5478,Lemon Tree,MAA,4183,True,False,7000
1250,EMP0116,Sales,BOM,DEL,2025-10-17,2025-10-21,Vistara,9306,ITC,DEL,7045,True,True,8500
1251,EMP0052,Sales,BLR,BOM,2025-11-04,2025-11-08,Akasa Air,6426,OYO,BOM,10520,False,False,8000
1252,EMP0040,Engineering,BLR,MAA,2026-01-13,2026-01-23,SpiceJet,4928,OYO,MAA,7680,False,False,7000
1253,EMP0105,Finance,BOM,DEL,2026-01-03,2026-01-05,SpiceJet,10268,Taj,DEL,7191,False,True,8500
1254,EMP0021,Finance,BLR,DEL,2025-11-11,2025-11-13,Air India,9421,OYO,DEL,7882,True,False,9000
1255,EMP0110,HR,BOM,DEL,2025-11-01,2025-11-03,SpiceJet,11626,ITC,DEL,5041,False,True,8500
1256,EMP0005,Finance,DEL,BLR,2025-11-03,2025-11-03,Air India,10743,Taj,BLR,4552,True,True,9000
1257,EMP0079,Marketing,DEL,BLR,2026-01-22,2026-01-23,SpiceJet,11779,Treebo,BLR,6827,False,False,9000
1258,EMP0006,HR,BLR,DEL,2025-11-07,2025-11-09,Vistara,8771,ITC,DEL,7205,True,True,9000
1259,EMP0038,HR,BLR,DEL,2025-11-17,2025-11-18,Air India,10677,Marriott,DEL,4568,True,True,9000
1260,EMP0078,HR,BOM,DEL,2025-12-27,2025-12-31,Air India,11414,Treebo,DEL,12039,True,False,8500
1261,EMP0093,Marketing,BOM,DEL,2025-10-21,2025-10-25,IndiGo,6744,OYO,DEL,8759,True,False,8500
1262,EMP0073,Sales,BLR,BOM,2026-01-24,2026-01-26,Akasa Air,7556,Treebo,BOM,10360,False,False,8000
1263,EMP0079,Finance,DEL,BLR,2026-02-13,2026-02-14,SpiceJet,10037,Treebo,BLR,13760,False,False,9000
1264,EMP0047,Engineering,BLR,BOM,2025-11-22,2025-11-26,SpiceJet,8422,Marriott,BOM,4171,False,True,8000
1265,EMP0039,Engineering,BLR,DEL,2025-12-15,2025-12-18,Akasa Air,12075,ITC,DEL,5704,False,True,9000
1266,EMP0054,Finance,DEL,BLR,2026-01-19,2026-01-22,SpiceJet,7968,Lemon Tree,BLR,7557,False,False,9000
1267,EMP0032,Engineering,BLR,MAA,2025-10-31,2025-11-14,Air India,6746,OYO,MAA,9076,True,False,7000
1268,EMP0053,Marketing,BLR,MAA,2025-11-22,2025-11-29,SpiceJet,6216,ITC,MAA,7705,False,True,7000
1269,EMP0107,HR,DEL,BLR,2025-10-26,2025-10-27,Air India,9504,Marriott,BLR,8239,True,True,9000
1270,EMP0057,Sales,BLR,MAA,2025-11-06,2025-11-16,Akasa Air,5382,OYO,MAA,10603,False,False,7000
1271,EMP0074,Engineering,BLR,BOM,2025-12-06,2025-12-12,SpiceJet,10775,ITC,BOM,6590,False,True,8000
1272,EMP0098,HR,MAA,BLR,2026-01-09,2026-01-23,IndiGo,5711,OYO,BLR,7209,True,False,7000
1273,EMP0046,Engineering,BLR,MAA,2025-11-02,2025-11-09,Vistara,5916,Taj,MAA,8779,True,True,7000
1274,EMP0058,Finance,BOM,DEL,2026-01-15,2026-01-19,Vistara,6295,Marriott,DEL,6480,True,True,8500
1275,EMP0117,HR,DEL,BLR,2025-11-07,2025-11-10,Vistara,9352,OYO,BLR,7880,True,False,9000
1276,EMP0097,Sales,BLR,BOM,2026-02-02,2026-02-10,SpiceJet,7126,Lemon Tree,BOM,10617,False,False,8000
1277,EMP0120,Finance,MAA,BLR,2025-12-26,2026-01-02,SpiceJet,7616,Taj,BLR,8643,False,True,7000
1278,EMP0044,Sales,BOM,DEL,2025-10-25,2025-10-29,Air India,6970,Treebo,DEL,5397,True,False,8500
1279,EMP0086,Engineering,BLR,MAA,2025-11-21,2025-12-01,IndiGo,6587,Marriott,MAA,4130,True,True,7000
1280,EMP0076,Finance,BLR,BOM,2025-11-30,2025-12-06,Air India,6496,Treebo,BOM,4807,True,False,8000
1281,EMP0007,Engineering,BLR,MAA,2025-11-19,2025-11-29,SpiceJet,5845,Lemon Tree,MAA,9285,False,False,7000
1282,EMP0005,Engineering,MAA,BLR,2025-10-08,2025-10-22,Akasa Air,5747,Taj,BLR,7851,False,True,7000
1283,EMP0005,Marketing,BLR,MAA,2025-11-28,2025-12-08,Vistara,7290,Treebo,MAA,11593,True,False,7000
1284,EMP0034,HR,BLR,BOM,2025-12-16,2025-12-22,Vistara,8522,Taj,BOM,4694,True,True,8000
1285,EMP0117,Marketing,MAA,BLR,2026-02-05,2026-02-12,IndiGo,7979,ITC,BLR,9680,True,True,7000
1286,EMP0031,Sales,BLR,DEL,2025-10-22,2025-10-22,Vistara,8354,Treebo,DEL,9245,True,False,9000
1287,EMP0086,Sales,MAA,BLR,2025-10-29,2025-11-05,Air India,7470,ITC,BLR,8199,True,True,7000
1288,EMP0001,Finance,BLR,MAA,2025-11-12,2025-11-19,IndiGo,5122,OYO,MAA,8817,True,False,7000
1289,EMP0091,Finance,MAA,BLR,2026-01-12,2026-01-19,SpiceJet,6948,Marriott,BLR,4501,False,True,7000
1290,EMP0065,Sales,BLR,DEL,2025-11-11,2025-11-12,Vistara,12040,ITC,DEL,5015,True,True,9000
1291,EMP0010,Engineering,BLR,BOM,2026-01-31,2026-02-06,Air India,6862,ITC,BOM,6430,True,True,8000
1292,EMP0065,Marketing,BLR,BOM,2025-12-08,2025-12-14,Vistara,8142,OYO,BOM,8008,True,False,8000
1293,EMP0064,Marketing,BLR,MAA,2025-10-14,2025-10-28,SpiceJet,6787,Taj,MAA,10892,False,True,7000
1294,EMP0012,Marketing,MAA,BLR,2026-01-17,2026-01-27,Akasa Air,7586,OYO,BLR,7507,False,False,7000
1295,EMP0062,Marketing,DEL,BLR,2025-11-25,2025-11-28,Vistara,9896,Treebo,BLR,9260,True,False,9000
1296,EMP0053,Finance,DEL,BLR,2025-11-28,2025-12-01,SpiceJet,9910,Lemon Tree,BLR,9555,False,False,9000
1297,EMP0101,Marketing,DEL,BLR,2026-02-08,2026-02-09,SpiceJet,8492,Marriott,BLR,8034,False,True,9000
1298,EMP0028,Sales,BLR,DEL,2025-12-07,2025-12-10,Air India,8855,Marriott,DEL,6486,True,True,9000
1299,EMP0110,HR,BOM,DEL,2025-11-15,2025-11-19,SpiceJet,8410,Treebo,DEL,6085,False,False,8500
1300,EMP0046,Sales,BLR,DEL,2025-11-28,2025-12-01,Akasa Air,6809,Marriott,DEL,8048,False,True,9000
1301,EMP0054,Finance,BLR,DEL,2025-11-28,2025-11-29,Vistara,9536,OYO,DEL,9252,True,False,9000
1302,EMP0093,Marketing,BLR,MAA,2026-02-01,2026-02-08,Vistara,9060,Treebo,MAA,7963,True,False,7000
1303,EMP0089,Engineering,BOM,DEL,2026-01-02,2026-01-10,Vistara,7108,Treebo,DEL,7104,True,False,8500
1304,EMP0101,HR,BLR,BOM,2026-01-15,2026-01-19,Air India,7402,Lemon Tree,BOM,10792,True,False,8000
1305,EMP0080,Marketing,BLR,DEL,2025-12-24,2025-12-27,SpiceJet,9541,Treebo,DEL,6303,False,False,9000
1306,EMP0025,Marketing,BLR,MAA,2025-10-29,2025-11-08,IndiGo,5590,Lemon Tree,MAA,7393,True,False,7000
1307,EMP0072,Engineering,BOM,DEL,2025-11-22,2025-11-30,Vistara,8952,Treebo,DEL,7133,True,False,8500
1308,EMP0016,Marketing,BLR,MAA,2025-10-14,2025-10-28,Air India,7136,Treebo,MAA,7978,True,False,7000
1309,EMP0002,Marketing,BOM,DEL,2025-11-12,2025-11-16,Vistara,6047,Taj,DEL,9981,True,True,8500
1310,EMP0117,Engineering,DEL,BLR,2026-01-06,2026-01-09,Akasa Air,8437,ITC,BLR,4882,False,True,9000
1311,EMP0059,Marketing,BLR,BOM,2026-01-11,2026-01-19,Vistara,7476,ITC,BOM,6042,True,True,8000
1312,EMP0071,Finance,BOM,DEL,2025-11-02,2025-11-08,SpiceJet,6036,Treebo,DEL,7442,False,False,8500
1313,EMP0108,Sales,BLR,MAA,2025-11-16,2025-11-26,Akasa Air,5010,Treebo,MAA,5836,False,False,7000
1314,EMP0018,Engineering,BLR,DEL,2025-12-25,2025-12-26,Air India,12548,Taj,DEL,7380,True,True,9000
1315,EMP0009,Finance,DEL,BLR,2025-12-29,2025-12-29,Akasa Air,10494,Lemon Tree,BLR,5888,False,False,9000
1316,EMP0015,Marketing,BLR,BOM,2025-11-18,2025-11-20,Akasa Air,7803,Taj,BOM,6205,False,True,8000
1317,EMP0020,Engineering,MAA,BLR,2025-11-20,2025-11-30,SpiceJet,8491,OYO,BLR,8088,False,False,7000
1318,EMP0054,HR,BLR,DEL,2025-10-25,2025-10-26,Akasa Air,11150,Taj,DEL,8764,False,True,9000
1319,EMP0066,Engineering,DEL,BLR,2025-11-16,2025-11-17,Akasa Air,12696,Taj,BLR,8556,False,True,9000
1320,EMP0050,Engineering,BLR,BOM,2026-01-19,2026-01-25,Vistara,6646,ITC,BOM,4976,True,True,8000
1321,EMP0058,Sales,DEL,BLR,2026-01-03,2026-01-06,Air India,6705,ITC,BLR,4874,True,True,9000
1322,EMP0112,Engineering,BLR,BOM,2026-01-20,2026-01-26,Air India,8217,Treebo,BOM,5308,True,False,8000
1323,EMP0114,Marketing,BLR,BOM,2025-12-23,2025-12-25,Vistara,7263,Taj,BOM,8092,True,True,8000
1324,EMP0050,Marketing,DEL,BLR,2025-12-09,2025-12-10,SpiceJet,9863,Lemon Tree,BLR,7411,False,False,9000
1325,EMP0004,HR,BLR,DEL,2026-02-07,2026-02-07,Vistara,8977,Taj,DEL,6953,True,True,9000
1326,EMP0083,Engineering,DEL,BLR,2026-01-21,2026-01-23,IndiGo,8635,Marriott,BLR,4983,True,True,9000
1327,EMP0034,Finance,BLR,BOM,2025-11-03,2025-11-05,SpiceJet,6356,ITC,BOM,8749,False,True,8000
1328,EMP0035,Marketing,BLR,DEL,2026-01-15,2026-01-18,IndiGo,8790,OYO,DEL,11781,True,False,9000
1329,EMP0107,Finance,DEL,BLR,2025-11-12,2025-11-12,Akasa Air,12023,Taj,BLR,6306,False,True,9000
1330,EMP0026,Marketing,BLR,DEL,2026-01-12,2026-01-14,Air India,11796,ITC,DEL,4361,True,True,9000
1331,EMP0107,Finance,MAA,BLR,2026-01-08,2026-01-18,Air India,8532,OYO,BLR,9879,True,False,7000
1332,EMP0070,Engineering,BOM,DEL,2026-01-07,2026-01-13,Akasa Air,6445,Treebo,DEL,7675,False,False,8500
1333,EMP0048,Finance,BOM,DEL,2026-01-21,2026-01-27,Air India,8505,OYO,DEL,9474,True,False,8500
1334,EMP0012,HR,BOM,DEL,2026-02-07,2026-02-11,Vistara,8144,Marriott,DEL,8417,True,True,8500
1335,EMP0022,Sales,BOM,DEL,2025-12-20,2025-12-24,Akasa Air,7786,Marriott,DEL,5306,False,True,8500
1336,EMP0074,Engineering,BLR,BOM,2026-01-26,2026-02-03,IndiGo,8418,Lemon Tree,BOM,10285,True,False,8000
